movieId,title,genres,year
89388,I Don't Know How She Does It,Comedy,2011
89408,April Love,Comedy|Drama|Musical,1957
89427,Shark Night 3D,Horror|Thriller,2011
89470,Contagion,Sci-Fi|Thriller|IMAX,2011
89492,Moneyball,Drama,2011
89678,Northanger Abbey,Drama|Romance,2007
89745,"Avengers, The",Action|Adventure|Sci-Fi|IMAX,2012
89753,Tinker Tailor Soldier Spy,Drama|Film-Noir|Thriller,2011
89759,"Separation, A (Jodaeiye Nader az Simin)",Drama,2011
89761,"Dangerous Method, A",Drama|Thriller,2011
89774,Warrior,Drama,2011
89804,"Ides of March, The",Drama,2011
89837,Kill List,Horror|Mystery|Thriller,2011
89840,Killer Elite,Action|Thriller,2011
89864,50/50,Comedy|Drama,2011
89870,Clapham Junction,Drama,2007
89881,Superman and the Mole-Men,Children|Mystery|Sci-Fi,1951
89904,The Artist,Comedy|Drama|Romance,2011
90057,Take Shelter,Drama,2011
90061,"Myth of the American Sleepover, The",Comedy|Drama|Romance,2010
90249,Real Steel,Action|Drama|Sci-Fi|IMAX,2011
90266,Buck,Documentary,2011
90343,Footloose,Comedy|Drama|Musical,2011
90345,"Thing, The",Horror|Mystery|Sci-Fi|Thriller,2011
90357,Tyrannosaur,Drama,2011
90374,Martha Marcy May Marlene,Drama|Thriller,2011
90376,We Need to Talk About Kevin,Drama|Thriller,2011
90403,"Three Musketeers, The",Action|Adventure,2011
90405,In Time,Crime|Sci-Fi|Thriller,2011
90428,Margaret,Drama,2011
90430,Carnage,Comedy|Drama,2011
90439,Margin Call,Drama|Thriller,2011
90469,Paranormal Activity 3,Horror,2011
90522,Johnny English Reborn,Adventure|Comedy|Thriller,2011
90524,Abduction,Action|Drama|Mystery|Thriller,2011
90531,Shame,Drama,2011
90576,What's Your Number?,Comedy|Romance,2011
90600,Headhunters (Hodejegerne),Action|Crime|Thriller,2011
90603,Batman: Year One,Action|Animation|Crime,2011
90647,Puss in Boots,Adventure|Animation|Comedy|Fantasy|IMAX,2011
90717,Tower Heist,Action|Comedy|Crime,2011
90719,J. Edgar,Drama,2011
90738,"Double, The",Action|Crime|Drama|Mystery|Thriller,2011
90746,"Adventures of Tintin, The",Action|Animation|Mystery|IMAX,2011
90863,George Harrison: Living in the Material World,Documentary,2011
90866,Hugo,Children|Drama|Mystery,2011
90870,Trespass,Crime|Drama|Thriller,2011
90888,Immortals,Action|Drama|Fantasy,2011
90890,Jack and Jill,Comedy,2011
90947,"Oslo, August 31st (Oslo, 31. august)",Drama,2011
91077,"Descendants, The",Comedy|Drama,2011
91094,"Muppets, The",Children|Comedy|Musical,2011
91104,"Twilight Saga: Breaking Dawn - Part 1, The",Adventure|Drama|Fantasy|Romance,2011
91126,War Horse,Drama|War,2011
91128,"Rum Diary, The",Comedy|Drama|Thriller,2011
91134,My Week with Marilyn,Drama,2011
91199,Weekend,Drama|Romance,2011
91273,Bunraku,Action|Drama|Fantasy,2010
91286,"Little Colonel, The",Children|Comedy|Crime|Drama,1935
91323,"Sitter, The",Comedy,2011
91325,Extremely Loud and Incredibly Close,Drama,2011
91355,Asterix and the Vikings (Astérix et les Vikings),Adventure|Animation|Children|Comedy|Fantasy,2006
91414,Arthur Christmas,Animation|Children|Comedy|Drama,2011
91470,Violet & Daisy,Action|Drama,2011
91483,Bullet to the Head,Action|Crime|Film-Noir,2012
91485,"Expendables 2, The",Action|Adventure,2012
91488,"Snowman, The",Animation|Children|Musical,1982
91500,The Hunger Games,Action|Adventure|Drama|Sci-Fi|Thriller,2012
91505,Clone (Womb),Drama|Romance|Sci-Fi,2010
91529,"Dark Knight Rises, The",Action|Adventure|Crime|IMAX,2012
91535,"Bourne Legacy, The",Action|Adventure|Drama|Thriller|IMAX,2012
91542,Sherlock Holmes: A Game of Shadows,Action|Adventure|Comedy|Crime|Mystery|Thriller,2011
91548,Life in a Day,Documentary|Drama,2011
91582,Stagecoach,Western,1966
91610,Toronto Stories,Drama,2008
91622,Young Adult,Comedy|Drama,2011
91628,New Year's Eve,Comedy|Romance,2011
91630,Mission: Impossible - Ghost Protocol,Action|Adventure|Thriller|IMAX,2011
91653,We Bought a Zoo,Comedy|Drama,2011
91658,"Girl with the Dragon Tattoo, The",Drama|Thriller,2011
91660,"Darkest Hour, The",Action|Horror|Sci-Fi|Thriller,2011
91673,Albert Nobbs,Drama,2011
91688,Salvation Boulevard,Comedy|Thriller,2011
91690,Friends with Kids,Comedy,2011
91842,Contraband,Action|Crime|Drama|Thriller,2012
91869,Being Elmo: A Puppeteer's Journey,Documentary,2011
91873,Joyful Noise,Comedy|Musical,2012
91886,Dolphin Tale,Children|Drama,2011
91890,"Iron Lady, The",Drama,2011
91935,Albatross,Drama,2011
91947,"Revenant, The",Comedy|Horror,2009
91974,Underworld: Awakening,Action|Fantasy|Horror|IMAX,2012
91976,"Grey, The",Action|Drama,2012
91978,Man on a Ledge,Crime|Thriller,2012
92004,Chill Out! (Descongélate!),Comedy|Drama,2003
92008,Haywire,Action|Thriller,2011
92048,"Whistleblower, The",Drama|Thriller,2010
92058,"Human Centipede II (Full Sequence), The",Horror,2011
92163,Fados,Documentary|Musical,2007
92198,Seeking Justice,Action|Drama|Thriller,2011
92206,Hostel: Part III ,Horror|Thriller,2011
92210,"Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu)",Adventure|Animation|Drama|Mystery|Sci-Fi,2010
92234,Red Tails,Action|Adventure|Drama|War,2012
92259,Intouchables,Comedy|Drama,2011
92264,One for the Money,Action|Comedy|Crime,2012
92309,"Innkeepers, The",Horror|Thriller,2011
92420,Chronicle,Action|Sci-Fi|Thriller,2012
92424,Dottie Gets Spanked,Drama,1993
92439,"Art of Getting By, The",Drama|Romance,2011
92494,Dylan Moran: Monster,Comedy|Documentary,2004
92496,"Dylan Moran: Like, Totally",Comedy,2006
92498,Dylan Moran Live: What It Is,Comedy,2009
92507,Safe House,Action|Crime|Mystery|Thriller,2012
92509,"Vow, The",Drama|Romance,2012
92535,Louis C.K.: Live at the Beacon Theater,Comedy,2011
92613,Holding Trevor,Drama|Romance,2007
92665,"For a Good Time, Call...",Comedy|Drama|Romance,2012
92681,Journey 2: The Mysterious Island,Action|Adventure|Comedy|Sci-Fi|IMAX,2012
92694,Perfect Sense,Drama|Romance|Sci-Fi,2011
92751,Kokowääh,Comedy,2011
92756,Hearts of the West,Comedy|Western,1975
92938,Ghost Rider: Spirit of Vengeance,Action|Fantasy|Thriller,2012
92954,Prayers for Bobby,Drama,2009
92966,Love Wrecked,Comedy|Romance,2005
93040,"Civil War, The",Documentary|War,1990
93061,October Baby,Drama,2011
93242,Gone,Drama|Thriller,2012
93265,Courageous,Drama,2011
93270,Project X,Comedy,2012
93272,Dr. Seuss' The Lorax,Animation|Fantasy|Musical|IMAX,2012
93287,"Big Year, The",Comedy,2011
93320,Trailer Park Boys,Comedy|Crime,1999
93324,Undefeated,Documentary,2011
93326,This Means War,Action|Comedy|Romance,2012
93363,John Carter,Action|Adventure|Sci-Fi|IMAX,2012
93422,Starbuck,Comedy,2011
93432,Forks Over Knives,Documentary,2011
93443,Goon,Comedy|Drama,2011
93498,Game Change,Drama,2012
93510,21 Jump Street,Action|Comedy|Crime,2012
93512,"Jeff, Who Lives at Home",Comedy|Drama,2012
93563,Lockout,Action|Sci-Fi|Thriller,2012
93693,Casa de mi Padre,Comedy,2012
93700,Corman's World: Exploits of a Hollywood Rebel,Documentary,2011
93721,Jiro Dreams of Sushi,Documentary,2011
93766,Wrath of the Titans,Action|Adventure|Fantasy|IMAX,2012
93805,Iron Sky,Action|Comedy|Sci-Fi,2012
93831,American Reunion (American Pie 4),Comedy,2012
93838,The Raid: Redemption,Action|Crime,2011
93840,"Cabin in the Woods, The",Comedy|Horror|Sci-Fi|Thriller,2012
93855,God Bless America,Comedy|Drama,2011
93980,"Three Stooges, The",Comedy,2012
93982,"Raven, The",Mystery|Thriller,2012
94011,"Big Bang, The",Action|Thriller,2011
94015,Mirror Mirror,Adventure|Comedy|Fantasy,2012
94018,Battleship,Action|Sci-Fi|Thriller|IMAX,2012
94024,Louis Theroux: The Most Hated Family in America in Crisis,Documentary,2011
94070,"Best Exotic Marigold Hotel, The",Comedy|Drama,2011
94266,"Five-Year Engagement, The",Comedy|Romance,2012
94323,Think Like a Man,Comedy,2012
94325,"Lucky One, The",Drama,2012
94466,Black Mirror,Drama|Sci-Fi,2011
94478,Dark Shadows,Comedy|Horror|IMAX,2012
94480,The Scorpion King: Rise of a Warrior,Action|Adventure|Fantasy,2008
94494,96 Minutes ,Drama|Thriller,2011
94672,Across the Line: The Exodus of Charlie Wright,Crime|Drama,2010
94677,"Dictator, The",Comedy,2012
94777,Men in Black III (M.III.B.) (M.I.B.³),Action|Comedy|Sci-Fi|IMAX,2012
94780,Snow White and the Huntsman,Action|Adventure|Drama,2012
94799,Sound of My Voice,Drama|Mystery|Sci-Fi,2011
94833,"Pirates! Band of Misfits, The",Adventure|Animation|Children|Comedy,2012
94864,Prometheus,Action|Horror|Sci-Fi|IMAX,2012
94896,Bernie,Comedy|Crime|Drama,2011
94919,Inhale,Drama|Thriller,2010
94931,Take This Waltz,Drama|Romance,2011
94939,Sound of Noise,Comedy|Crime|Musical,2010
94953,Wanderlust,Comedy,2012
94959,Moonrise Kingdom,Comedy|Drama|Romance,2012
94969,Kahaani,Crime|Drama|Thriller,2012
95067,"Thousand Words, A",Comedy|Drama,2012
95088,Safety Not Guaranteed,Comedy|Drama,2012
95105,Madagascar 3: Europe's Most Wanted,Adventure|Animation|Children|Comedy|IMAX,2012
95113,Eaux d'artifice,Fantasy,1953
95115,Inauguration of the Pleasure Dome,Fantasy,1954
95135,Your Sister's Sister,Comedy|Drama,2011
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime),Action|Adventure|Animation|Children,1987
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu),Action|Adventure|Animation|Sci-Fi|Thriller,1990
95167,Brave,Action|Adventure|Animation|Children,2012
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen),Action|Adventure|Animation|Sci-Fi,1990
95199,What to Expect When You're Expecting,Comedy|Drama|Romance,2012
95201,To Rome with Love,Comedy,2012
95207,Abraham Lincoln: Vampire Hunter,Action|Fantasy|Horror|Thriller,2012
95307,Rock of Ages,Comedy|Drama|Musical|IMAX,2012
95309,Seeking a Friend for the End of the World,Comedy|Drama|Romance,2012
95311,Presto,Animation|Children|Comedy|Fantasy,2008
95313,Jack-Jack Attack,Adventure|Animation|Children|Comedy,2005
95375,Boundin',Animation|Children,2003
95377,One Man Band,Animation|Comedy|Musical,2005
95441,Ted,Comedy|Fantasy,2012
95443,"Giant Mechanical Man, The",Comedy|Drama|Romance,2012
95449,Magic Mike,Drama|Romance,2012
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi),Action|Adventure|Animation,1992
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô),Action|Adventure|Animation,1991
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen),Action|Adventure|Animation,1993
95508,Cleanskin,Crime|Drama|Thriller,2012
95510,"Amazing Spider-Man, The",Action|Adventure|Sci-Fi|IMAX,2012
95543,Ice Age 4: Continental Drift,Adventure|Animation|Comedy,2012
95558,Beasts of the Southern Wild,Drama|Fantasy,2012
95567,People Like Us,Drama,2012
95583,Savages,Crime|Drama|Thriller,2012
95654,Geri's Game,Animation|Children,1997
95720,"Watch, The",Comedy|Sci-Fi,2012
95740,"Adventures of Mary-Kate and Ashley, The: The Case of the United States Navy Adventure",Children|Musical|Mystery,1997
95744,2 Days in New York,Comedy,2012
95752,Terminal USA,Comedy,1993
95761,Killer Joe,Crime|Thriller,2011
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da),Action|Adventure|Animation,1994
95782,Dragon Ball Z: Fusion Reborn (Doragon bôru Z 12: Fukkatsu no fyushon!! Gokû to Bejîta),Action|Adventure|Animation,1995
95858,For the Birds,Animation|Children|Comedy,2000
95873,Ruby Sparks,Comedy|Fantasy|Romance,2012
95875,Total Recall,Action|Sci-Fi|Thriller,2012
95949,"Immature, The (Immaturi)",Comedy,2011
95963,Dragon Ball Z: Wrath of the Dragon (Doragon bôru Z 13: Ryûken bakuhatsu!! Gokû ga yaraneba dare ga yaru),Action|Adventure|Animation,1995
95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi),Action|Adventure|Animation,1990
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu),Action|Adventure|Animation,1993
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû),Action|Adventure|Animation,1997
96020,Sidewalls (Medianeras),Drama,2011
96075,Bleak House,Drama,2005
96079,Skyfall,Action|Adventure|Thriller|IMAX,2012
96110,"Campaign, The",Comedy,2012
96114,Brake,Crime|Thriller,2012
96150,"Queen of Versailles, The",Documentary,2012
96281,ParaNorman,Adventure|Animation|Comedy,2012
96314,Celeste and Jesse Forever (Celeste & Jesse Forever),Comedy|Drama|Romance,2012
96373,Broken,Drama,2012
96417,Premium Rush,Action|Thriller,2012
96432,Lawless,Crime|Drama,2012
96448,Piranha 3DD (a.k.a. Piranha DD),Comedy|Horror,2012
96467,Sleepwalk with Me,Comedy|Drama,2012
96488,Searching for Sugar Man,Documentary,2012
96490,"Possession, The",Horror|Thriller,2012
96530,Conception,Comedy|Romance,2011
96563,Paradise Lost 3: Purgatory,Documentary,2011
96565,Bachelorette,Comedy,2012
96588,Pitch Perfect,Comedy|Musical,2012
96590,"Cold Light of Day, The",Action|Thriller,2012
96606,Samsara,Documentary,2011
96610,Looper,Action|Crime|Sci-Fi,2012
96616,That's My Boy,Comedy,2012
96634,Apartment 143,Horror|Thriller,2011
96655,Robot & Frank,Comedy|Drama|Sci-Fi,2012
96667,Ai Weiwei: Never Sorry,Documentary,2012
96691,Resident Evil: Retribution,Action|Horror|Sci-Fi|IMAX,2012
96726,Lola Versus,Comedy|Romance,2012
96728,"Master, The",Drama,2012
96737,Dredd,Action|Sci-Fi,2012
96792,Kismet,Adventure|Comedy|Fantasy|Musical|Romance,1955
96811,End of Watch,Crime|Drama|Thriller,2012
96815,V/H/S,Horror|Thriller,2012
96821,"Perks of Being a Wallflower, The",Drama|Romance,2012
96829,"Hunt, The (Jagten)",Drama,2012
96832,Holy Motors,Drama|Fantasy|Musical|Mystery|Sci-Fi,2012
96849,Sparkle,Drama|Musical,2012
96861,Taken 2,Action|Crime|Drama|Thriller,2012
96863,"Paperboy, The",Thriller,2012
96901,"Making of a Legend: Gone with the Wind, The",Documentary,1988
96911,"Royal Affair, A (Kongelig affære, En)",Drama|Romance,2012
97057,Kon-Tiki,Adventure|Documentary|Drama,2012
97168,Marley,Documentary,2012
97188,Sinister,Horror|Thriller,2012
97225,Hotel Transylvania,Animation|Children|Comedy,2012
97230,Side by Side,Documentary,2012
97254,Shakespeare-Wallah,Drama,1965
97304,Argo,Drama|Thriller,2012
97306,Seven Psychopaths,Comedy|Crime,2012
97328,Liberal Arts,Comedy|Drama,2012
97393,"House I Live In, The",Documentary,2012
97395,West of Memphis,Documentary,2012
97470,Catch .44,Action|Drama|Thriller,2011
97593,Tony,Drama|Horror|Thriller,2009
97639,How to Survive a Plague,Documentary,2012
97673,56 Up,Documentary,2012
97742,Alex Cross,Action|Crime|Mystery|Thriller,2012
97744,"Ambassador, The (Ambassadøren)",Documentary,2011
97752,Cloud Atlas,Drama|Sci-Fi|IMAX,2012
97757,'Hellboy': The Seeds of Creation,Action|Adventure|Comedy|Documentary|Fantasy,2004
97817,Pumping Iron II: The Women,Documentary,1985
97826,"Patience Stone, The",Drama|War,2012
97836,Here Comes the Boom,Action|Comedy,2012
97858,Mental,Comedy|Drama,2012
97860,Killing Them Softly,Crime|Drama|Thriller,2012
97866,"Imposter, The",Documentary,2012
97870,"Sessions, The (Surrogate, The)",Drama,2012
97895,What Richard Did,Drama,2012
97913,Wreck-It Ralph,Animation|Comedy,2012
97921,Silver Linings Playbook,Comedy|Drama,2012
97923,Flight,Drama,2012
97936,Anna Karenina,Drama,2012
97938,Life of Pi,Adventure|Drama|IMAX,2012
97957,Excision,Crime|Drama|Horror|Thriller,2012
97994,Union Square,Drama,2011
98000,Student of the Year,Comedy|Romance,2012
98056,Amour,Drama|Romance,2012
98083,Jackass 3.5,Comedy|Documentary,2011
98122,Indie Game: The Movie,Documentary,2012
98124,"Batman: The Dark Knight Returns, Part 1",Action|Animation|Sci-Fi,2012
98126,Capital (Le capital),Drama,2012
98154,Lincoln,Drama|War,2012
98160,Nature Calls,Comedy,2012
98175,Vamps,Comedy|Horror|Romance,2012
98230,10 Years,Comedy|Drama|Romance,2011
98243,Rise of the Guardians,Adventure|Animation|Children|Fantasy|IMAX,2012
98279,"Fantastic Fear of Everything, A",Comedy,2012
98296,Deadfall,Crime|Drama|Thriller,2012
98369,Halo 4: Forward Unto Dawn,Action|Sci-Fi|Thriller,2012
98441,Rebecca of Sunnybrook Farm,Children|Comedy|Drama|Musical,1938
98458,Baby Take a Bow,Children|Comedy|Drama,1934
98473,"Sleeping Car Murder, The (Compartiment tueurs)",Drama|Mystery|Thriller,1965
98491,Paperman,Animation|Comedy|Romance,2012
98585,Hitchcock,Drama,2012
98587,Caesar Must Die (Cesare deve morire),Drama,2012
98604,From Up on Poppy Hill (Kokuriko-zaka kara),Animation|Drama|Romance,2011
98607,Redline,Action|Animation|Sci-Fi,2009
98611,Just Around the Corner,Comedy|Musical,1938
98615,Burn Up!,Action|Animation,1991
98795,Jazz,Documentary,2001
98803,Little Miss Broadway,Drama|Musical,1938
98809,"Hobbit: An Unexpected Journey, The",Adventure|Fantasy|IMAX,2012
98829,"Evil Cult, The (Lord of the Wu Tang) (Yi tian tu long ji: Zhi mo jiao jiao zhu)",Action|Fantasy,1993
98836,Hyde Park on Hudson,Comedy|Drama,2012
98908,How to Make Love to a Woman,Comedy|Romance,2010
98913,Violeta Went to Heaven (Violeta se fue a los cielos),Drama,2011
98933,Yossi (Ha-Sippur Shel Yossi),Drama|Romance,2012
98961,Zero Dark Thirty,Action|Drama|Thriller,2012
98963,Neighbouring Sounds (O som ao redor),Drama|Thriller,2012
99005,Fire with Fire,Action|Crime|Drama,2012
99007,Warm Bodies,Comedy|Horror|Romance,2013
99030,Wrong,Comedy|Drama,2012
99085,Our Little Girl,Comedy|Drama|Romance,1935
99089,Poor Little Rich Girl,Adventure|Musical|Romance,1936
99106,"Guilt Trip, The",Comedy,2012
99112,Jack Reacher,Action|Crime|Thriller,2012
99114,Django Unchained,Action|Drama|Western,2012
99117,This Is 40,Drama,2012
99145,"Impossible, The (Imposible, Lo)",Drama|Thriller,2012
99149,"Misérables, Les",Drama|Musical|Romance|IMAX,2012
99220,Quartet,Comedy|Drama,2012
99270,Stand Up and Cheer!,Comedy|Musical,1934
99273,Stowaway,Adventure|Musical,1936
99276,Susannah of the Mounties,Drama,1939
99296,Would You Rather,Horror|Thriller,2012
99320,Maximum Conviction,Action|Adventure|Thriller,2012
99415,Parental Guidance,Comedy,2012
99437,John Dies at the End,Comedy|Fantasy|Horror,2012
99468,"Central Park Five, The",Documentary,2012
99470,"Collection, The",Action|Horror|Thriller,2012
99574,Promised Land,Drama,2012
99609,Judas Kiss,Drama|Sci-Fi,2011
99615,Role/Play,Drama,2010
99669,Aftermath,Horror,1994
99675,Eat Sleep Die (Äta sova dö),Drama,2012
99728,Gangster Squad,Action|Crime|Drama,2013
99741,"Company You Keep, The",Thriller,2012
99764,It's Such a Beautiful Day,Animation|Comedy|Drama|Fantasy|Sci-Fi,2012
99795,Whores' Glory,Documentary,2011
99811,Beware of Mr. Baker,Documentary,2012
99813,"Batman: The Dark Knight Returns, Part 2",Action|Animation,2013
99839,Paul Williams Still Alive,Comedy|Documentary|Musical,2011
99846,Everything or Nothing: The Untold Story of 007,Documentary,2012
99912,Mama,Horror,2013
99917,Upstream Color,Romance|Sci-Fi|Thriller,2013
99992,Shadow Dancer,Crime|Drama|Thriller,2012
100017,Keep the Lights On,Drama,2012
100032,Beauty Is Embarrassing,Documentary,2012
100034,Girl Model,Documentary,2011
100083,Movie 43,Comedy,2013
100106,"Pervert's Guide to Ideology, The",Documentary,2012
100159,Sightseers,Comedy,2012
100163,Hansel & Gretel: Witch Hunters,Action|Fantasy|Horror|IMAX,2013
100226,Why Stop Now,Comedy|Drama,2012
100272,Snow White (Blancanieves),Drama,2012
100304,"Liability, The",Action|Thriller,2012
100306,Angst ,Drama|Horror,1983
100326,Stand Up Guys,Comedy|Crime,2012
100365,Call Me Kuchu,Documentary,2012
100383,Side Effects,Crime|Drama|Mystery|Thriller,2013
100390,Identity Thief,Comedy|Crime,2013
100450,Battlestar Galactica: Blood & Chrome,Sci-Fi,2012
100487,Beautiful Creatures,Drama|Fantasy|Romance,2013
100498,"Good Day to Die Hard, A",Action|Crime|Thriller|IMAX,2013
100517,"World Before Her, The",Documentary,2012
100527,Safe Haven,Drama|Mystery|Romance,2013
100553,Frozen Planet,Documentary,2011
100556,"Act of Killing, The",Documentary,2012
100581,Room 237,Documentary,2012
100714,Before Midnight,Drama|Romance,2013
100745,TPB AFK: The Pirate Bay Away from Keyboard,Documentary,2013
100843,Oh Boy (A Coffee in Berlin),Comedy|Drama,2012
101025,Jack the Giant Slayer,Adventure|Fantasy|IMAX,2013
101070,Wadjda,Drama,2012
101076,G.I. Joe: Retaliation,Action|Adventure|Sci-Fi|Thriller|IMAX,2013
101088,Stoker,Drama|Mystery|Thriller,2013
101106,Sound City,Documentary,2013
101112,Oz the Great and Powerful,Action|Adventure|Fantasy|IMAX,2013
101142,"Croods, The",Adventure|Animation|Comedy,2013
101283,"Incredible Burt Wonderstone, The",Comedy,2013
101285,Spring Breakers,Comedy|Crime|Drama,2013
101360,"Call, The",Drama|Thriller,2013
101362,Olympus Has Fallen,Action|Thriller,2013
101415,"First Time, The",Comedy|Drama|Romance,2012
101525,"Place Beyond the Pines, The",Crime|Drama,2012
101529,"Brass Teapot, The",Comedy|Fantasy|Thriller,2012
101531,Phil Spector,Drama,2013
101577,"Host, The",Action|Adventure|Romance,2013
101612,Admission,Comedy|Romance,2013
101741,Trance,Crime|Thriller,2013
101850,Death on the Staircase (Soupçons),Crime|Documentary,2004
101864,Oblivion,Action|Adventure|Sci-Fi|IMAX,2013
101884,Dark Tide,Adventure|Drama|Thriller,2012
101895,42,Drama,2013
101904,Happy,Documentary|Drama,2011
101947,From the Sky Down,Documentary,2011
101962,Wolf Children (Okami kodomo no ame to yuki),Animation|Fantasy,2012
102033,Pain & Gain,Action|Comedy|Crime,2013
102123,This Is the End,Action|Comedy,2013
102125,Iron Man 3,Action|Sci-Fi|Thriller|IMAX,2013
102165,"English Teacher, The",Comedy|Drama,2013
102194,Mud,Adventure|Crime|Drama,2012
102217,Bill Hicks: Revelations,Comedy,1993
102252,Legendary Weapons of China,Action|Adventure,1982
102278,Pawn,Crime|Thriller,2013
102378,Syrup,Comedy|Drama,2013
102396,"Woman in the Fifth, The (Femme du Vème, La)",Drama|Mystery|Thriller,2011
102407,"Great Gatsby, The",Drama,2013
102445,Star Trek Into Darkness,Action|Adventure|Sci-Fi|IMAX,2013
102469,Wish You Were Here,Drama|Mystery,2012
102481,"Internship, The",Comedy,2013
102588,Stories We Tell,Documentary,2012
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu),Adventure|Comedy,1973
102684,Only God Forgives,Drama|Thriller,2013
102686,"Hangover Part III, The",Comedy,2013
102716,"Fast & Furious 6 (Fast and the Furious 6, The)",Action|Crime|Thriller|IMAX,2013
102720,Epic,Adventure|Animation|Fantasy,2013
102753,"Past, The (Le passé)",Drama|Mystery|Romance,2013
102792,"Broken Circle Breakdown, The",Drama,2012
102800,Frances Ha,Comedy|Drama,2012
102819,Behind the Candelabra,Drama,2013
102880,After Earth,Action|Adventure|Sci-Fi|IMAX,2013
102903,Now You See Me,Crime|Mystery|Thriller,2013
102905,Lovelace,Drama,2013
102993,"Way, Way Back, The",Comedy|Drama,2013
102995,Foxfire,Drama,2012
103042,Man of Steel,Action|Adventure|Fantasy|Sci-Fi|IMAX,2013
103048,"Kings of Summer, The",Comedy,2013
103107,20 Feet from Stardom (Twenty Feet from Stardom),Documentary,2013
103137,"Bling Ring, The",Crime|Drama,2013
103141,Monsters University,Adventure|Animation|Comedy,2013
103210,Fullmetal Alchemist: The Sacred Star of Milos,Action|Adventure|Animation,2011
103221,Not Suitable for Children,Comedy|Romance,2012
103228,Pacific Rim,Action|Adventure|Sci-Fi|IMAX,2013
103235,"Best Offer, The (Migliore offerta, La)",Thriller,2013
103249,World War Z,Action|Drama|Horror|IMAX,2013
103253,Elysium,Action|Drama|Sci-Fi|IMAX,2013
103279,What Maisie Knew,Drama,2012
103299,American Mary,Horror|Thriller,2012
103335,Despicable Me 2,Animation|Children|Comedy|IMAX,2013
103339,White House Down,Action|Drama|Thriller|IMAX,2013
103341,"World's End, The",Action|Comedy|Sci-Fi,2013
103372,"Heat, The",Action|Comedy|Crime,2013
103384,"Lone Ranger, The",Action|Adventure|Western|IMAX,2013
103444,Woody Allen: A Documentary,Documentary,2012
103449,Passion,Crime|Drama|Mystery|Thriller,2012
103502,"Knot, The",Comedy|Romance,2012
103539,The Spectacular Now,Comedy|Drama|Romance,2013
103543,"Lifeguard, The",Comedy|Drama,2013
103596,Sharknado,Sci-Fi,2013
103624,Fruitvale Station,Drama,2013
103655,R.I.P.D.,Action|Comedy|Fantasy,2013
103659,Justice League: The Flashpoint Paradox,Action|Adventure|Animation|Fantasy|Sci-Fi,2013
103671,Joker,Comedy,2012
103688,"Conjuring, The",Horror|Thriller,2013
103731,"Angel Named Billy, An",Drama,2007
103755,Turbo,Adventure|Animation|Children|Comedy|Fantasy,2013
103772,"Wolverine, The",Action|Adventure|Fantasy|Sci-Fi,2013
103801,Drinking Buddies,Comedy|Drama|Romance,2013
103810,Red 2,Action|Comedy|Crime|Thriller,2013
103813,Miami Connection,Action|Crime,1987
103819,Coffee Town,Comedy,2013
103865,Revenge for Jolly!,Comedy|Drama,2012
103883,2 Guns,Action|Comedy|Crime,2013
103980,Blue Jasmine,Drama,2013
103984,"Great Beauty, The (Grande Bellezza, La)",Comedy|Drama,2013
104069,Louis C.K.: Oh My God,Comedy,2013
104074,Percy Jackson: Sea of Monsters,Adventure|Children|Fantasy,2013
104076,"Smurfs 2, The",Animation|Children|Comedy,2013
104078,Alan Partridge: Alpha Papa,Comedy,2013
104119,"Forsyte Saga, The",Drama,1967
104129,Man of Tai Chi,Action|IMAX,2013
104211,We're the Millers,Comedy|Crime,2013
104218,Grown Ups 2,Comedy,2013
104241,Kick-Ass 2,Action|Comedy|Crime,2013
104243,Riddick,Action|Sci-Fi|Thriller|IMAX,2013
104245,Planes,Adventure|Animation|Comedy,2013
104272,Blackfish,Documentary,2013
104283,"Wind Rises, The (Kaze tachinu)",Animation|Drama|Romance,2013
104303,Jobs,Drama,2013
104312,"Mortal Instruments: City of Bones, The",Action|Adventure|Drama|IMAX,2013
104321,Touchy Feely,Drama,2013
104337,Lee Daniels' The Butler,Drama,2013
104339,In a World...,Comedy,2013
